"id","titulo","adulto","orcamento","idioma_original","popularidade","data_de_estreia","resumo","receita","duracao","ator_1","ator_2","ator_3","ator_4","ator_5","dirigido_por","escrito_por_1","escrito_por_2","historia_original"
114333,"The Hunt",False,0,"es",0.0,"1966-11-07","Three men go hunting rabbits during a hot day. Heat and talking about events happened in the past make them angry, until they go totally crazy.",0.0,91.0,"Ismael Merlo","Alfredo Mayo","José María Prada","Emilio Gutiérrez Caba","Fernando Sánchez Polack","Carlos Saura","","",""
39100,"Dragon Ball Z: The World's Strongest",False,0,"ja",11.0,"1990-03-10","The evil Dr. Kochin uses the dragon balls to resurrect his mentor, Dr. Wheelo, in an effort to take over the world. Dr. Wheelo, his body having been destroyed by the avalanche that killed him fifty years before, desires the body of the strongest fighter in the world as his new vessel. Believing Roshi to be the world's strongest warrior, Dr. Kochin abducts Bulma and forces Roshi to surrender himself to save her. When Goku hears of their abduction, he goes to their rescue.",0.0,60.0,"Masako Nozawa","Toshio Furukawa","Mayumi Tanaka","Hiromi Tsuru","Kôhei Miyauchi","Daisuke Nishio","Takao Koyama","",""
26146,"My Wrongs 8245-8249 And 117",False,0,"en",1.0,"2002-01-01","Adapted from a monologue in his ""Blue Jam"" radio series, Chris Morris' first short film is a haunting black comedy about a man who no longer uses his name because he's decided he's ceased to deserve one, and a dog called Rothko who says he is the man's lawyer. As reality bleeds into hallucination, Rothko decides to take the man for a walk...",0.0,12.0,"Paddy Considine","Chris Morris","","","","Chris Morris","","",""
160718,"I Spy Returns",False,0,"en",0.0,"1994-02-03","Time passes and things change. So have Scott and Robinson. Scott has become a college professor and Robinson holds a high enough position with the S.S.A.. Actually, their children are now the agents. It is their first mission and they must babysit some Russian scientists But the loving fathers that they are, they follow them to make sure their babies don't get hurt. What happens next is a mix of action and comedy involving the CIA, the KGB, China, and old friends from the old world",0.0,95.0,"Bill Cosby","Robert Culp","George Newbern","","","","","",""
81847,"The Dawn Patrol",False,0,"en",1.0,"1930-08-20","World War I ace Dick Courtney derides the leadership of his superior officer, but Courtney is soon promoted to squadron commander and learns harsh lessons about sending subordinates to their deaths.",0.0,108.0,"Richard Barthelmess","Douglas Fairbanks Jr.","Neil Hamilton","Frank McHugh","Clyde Cook","Howard Hawks","","",""
147367,"Slightly Single in L.A.",False,0,"en",3.0,"2013-09-03","Dale Squire is a hip, quirky, independent single gal living in the glossy city of Los Angeles. After several failed attempts in quasi-relationships, Dale concludes that finding a meaningful relationship in L.A. is impossible. But being anti-social is tough for any young girl in Hollywood. With Jill's frantic wedding right around the corner, Dale finds herself reflecting on the significance of marriage, and the mutual respect needed for a successful relationship. When Zach, a successful heartthrob rock star and old friend of Dale's finds his way back into her life, Dale slowly starts to think that maybe finding love in L.A. is possible - the only problem is that her realization might have come too late, leaving Dale in a silent love triangle, with no way out.  Written by Will, Christie",0.0,88.0,"Lacey Chabert","Jenna Dewan","Charlie Bewley","Jonathan Bennett","Mircea Monroe","Christie Will","","",""
26389,"From Paris with Love",False,52000000,"en",12.0,"2010-02-05","James Reese has a good job as an ambassador's aid in France, but his real passion is a side gig, working in a minor role in the CIA. He would love to be a full-fledged agent and can't believe his luck when he lands an assignment with Charlie Wax. Trigger-happy Charlie soon has James crying for his desk job, but when he learns that the same guys they're trying to catch are after him, James realizes that Charlie may be his only hope of survival.",52826594.0,92.0,"John Travolta","Jonathan Rhys Meyers","Kasia Smutniak","Richard Durden","Bing Yin","Pierre Morel","Adi Hasak","",""
9101,"Down Periscope",False,0,"en",9.0,"1996-03-01","Bumbling Navy lieutenant Tom Dodge has been given one last chance to clean up his record. But Admiral Graham, his nemesis, assigns Dodge to the Stingray, a submarine that can barely keep afloat. To add insult to injury, the Stingray is to be the enemy flagship in the upcoming war games … and to make matters even worse, Dodge's crew is a band of idiots even more incompetent that he is!",0.0,92.0,"Kelsey Grammer","Lauren Holly","Rob Schneider","Harry Dean Stanton","Bruce Dern","David S. Ward","Hugh Wilson","Andrew Kurtzman",""
14301,"Dr. Horrible's Sing-Along Blog",False,200000,"en",16.0,"2008-07-15","Dr. Horrible, an aspiring supervillain with his own video blog, is attempting to join the prestigious Evil League of Evil (led by the legendary ""thoroughbred of sin"", Bad Horse), but his plans are usually foiled by the egotistical superhero Captain Hammer. Dr. Horrible's life is thrown for a loop when he falls in love with Penny, a beautiful and optimistic advocate for the homeless he meets at the laundromat.",3.0,42.0,"Neil Patrick Harris","Nathan Fillion","Felicia Day","Simon Helberg","Nick Towne","Joss Whedon","Joss Whedon","",""
10776,"Little Shop of Horrors",False,25000000,"en",13.0,"1986-12-19","Seymour Krelborn is a nerdy orphan working at Mushnik's, a flower shop in urban Skid Row. He harbors a crush on fellow co-worker Audrey Fulquard, and is berated by Mr. Mushnik daily. One day as Seymour is seeking a new mysterious plant, he finds a very mysterious unidentified plant which he calls Audrey II. The plant seems to have a craving for blood and soon begins to sing for his supper.",38748395.0,94.0,"Rick Moranis","Ellen Greene","Vincent Gardenia","Steve Martin","Tisha Campbell-Martin","Frank Oz","Howard Ashman","",""
83361,"McCinsey's Island",False,0,"en",0.0,"1998-02-23","Hulk Hogan and Grace Jones star in this adventure tale about a onetime secret agent who finds a treasure map on the shell of a turtle. Soon he's on a chase to recover the loot, just one step ahead of other seekers of wealth.",0.0,95.0,"Hulk Hogan","Grace Jones","Robert Vaughn","","","Sam Firstenberg","","",""
150056,"Jesus liebt mich",False,0,"de",2.0,"2012-12-20","A girl who always tends to fall in love with the wrong guy meets one who believes the world is coming to an end next Tuesday.",0.0,0.0,"Florian David Fitz","Jessica Schwarz","Hannelore Elsner","Henry Hübchen","Michael Gwisdek","Florian David Fitz","","",""
134474,"Godfather",False,18000,"ml",1.0,"1991-03-03","The story of Anjooran (N. N. Pillai), and his four sons Balaraman (Thilakan), Swaminathan (Innocent), Premachandran (Bheeman Raghu) and Ramabhadran (Mukesh) are in severe enmity with the Anappara family.",700000.0,150.0,"N.N. Pillai","Mukesh","Innocent","Philomina","Thilakan","Lal","","",""
187851,"They Bite",False,0,"en",0.0,"1996-01-01","Aliens who've come to earth to spawn deep beneath the ocean begin terrorizing a Florida beach community. An ichthyologist and a young filmmaker team up to uncover the mystery of these monsters from the deep--before they strike again.",0.0,98.0,"Donna Frotscher","Nick Baldasare","Christina Veronica","Charlie Barnett","Ron Jeremy","Brett Piper","","",""
290672,"Detour",False,0,"en",1.0,"1998-10-05","When Danny and his gang attempt to rob the warehouse of a mob boss, they find themselves on the run. Danny goes back to his hometown to find his mother has recently died leaving him the farm on the condition that he must open the dairy and run it for two years. However the gang is double crossed by Mo and the mob begin to hunt them down, meanwhile Danny and his gang consider robbing the mill in his town.",0.0,0.0,"Jeff Fahey","James Russo","Michael Madsen","Gary Busey","Tim Thomerson","Joey Travolta","","",""
31623,"Battleground",False,0,"en",5.0,"1949-11-09","The film concentrates on the camaraderie and the divisions between the troops as they ready for the big offensive. Told in a taut narrative, the men of the 101st, led by Van Johnson, wait out the winter in the Ardennes forest to confront the German army in what would be the last major offensive of World War II. The men are demoralized and trapped, with no hope of support from the Allies.",0.0,118.0,"Van Johnson","John Hodiak","Ricardo Montalban","George Murphy","Marshall Thompson","William A. Wellman","Robert Pirosh","",""
58646,"OPA!",False,0,"en",2.0,"2005-11-13","A modern day treasure hunt for a mystical relic that turns into a love story for all time.",6000000.0,100.0,"Matthew Modine","Richard Griffiths","Agni Scott","","","Udayan Prasad","","",""
2132,"Totally Blonde",False,0,"en",1.0,"2001-01-01","No overview found.",0.0,94.0,"Krista Allen","Maeve Quinlan","Michael Bublé","Brody Hutzler","Mindy Sterling","Andrew Van Slee","Andrew Van Slee","",""
10212,"Ravenous",False,12000000,"en",10.0,"1999-03-16","Upon receiving reports of missing persons at Fort Spencer, a remote Army outpost on the Western frontier, Capt. John Boyd investigates. After arriving at his new post, Boyd and his regiment aid a wounded frontiersman who recounts a horrifying tale of a wagon train murdered by its supposed guide -- a vicious U.S. Army colonel gone rogue. Fearing the worst, the regiment heads out into the wilderness to verify the gruesome claims",0.0,100.0,"Guy Pearce","Robert Carlyle","David Arquette","Jeremy Davies","Neal McDonough","Antonia Bird","Ted Griffin","",""
9472,"DodgeBall: A True Underdog Story",False,20000000,"en",21.0,"2004-06-18","When megalomaniacal White Goodman, the owner of a trendy, high-end fitness center, makes a move to take over the struggling local gym run by happy-go-lucky Pete La Fleur, there's only one way for La Fleur to fight back: dodgeball. Aided by a dodgeball guru and Goodman's attorney, La Fleur and his rag-tag team of underdogs launch a knock-down, drag-out battle in which the winner takes all.",167722310.0,92.0,"Vince Vaughn","Christine Taylor","Ben Stiller","Rip Torn","Justin Long","Rawson Marshall Thurber","","",""
12721,"No Retreat, No Surrender",False,0,"en",16.0,"1986-05-02","Young Jason Stillwell (Kurt McKinney) moves with his parents to Seattle, where local bullies harass them without mercy. Jason's father Tom (Tim Baker) does not believe in violence, so the family takes it on the chin. One day Jason enrolls in a martial arts class and quietly rises in rank to be a major contender. His mettle is tested in an international match against Ivan, a Russian champion.",4662137.0,85.0,"Kurt McKinney","Jean-Claude Van Damme","J.W. Fails","Kathie Sileno","Tai Chung Kim","Corey Yuen Kwai","Corey Yuen Kwai","Ng See-Yuen",""
21131,"Harvie Krumpet",False,0,"en",10.0,"2003-10-23","Harvie Krumpet is the biography of an ordinary man seemingly cursed with perpetual bad luck. From being born with Tourette's Syndrome, to getting struck by lightning; from having his testicle removed to developing Alzheimer's disease; Harvie's troubles seem unending! Yet, Harvie learns many lessons in life and enjoys its many fruits. He finds love, freedom, nudity and ultimately the true meaning.",0.0,23.0,"Geoffrey Rush","Kamahl","John Flaus","Julie Forsyth","","Adam Elliot","","",""
26180,"Excess Baggage",False,0,"en",6.0,"1997-08-29","A rich brat (Alicia Silverstone) fakes her own kidnapping, but in the process ends up locked in the trunk of a car that gets stolen.",0.0,101.0,"Alicia Silverstone","Benicio del Toro","Christopher Walken","Jack Thompson","Harry Connick Jr.","Marco Brambilla","","",""
47854,"Legend of the Fist: The Return of Chen Zhen",False,0,"cn",11.0,"2010-09-01","Seven years after the apparent death of Chen Zhen, who was shot after discovering who was responsible for his teacher's death (Huo Yuanjia) in Japanese-occupied Shanghai. A mysterious stranger arrives from overseas and befriends a local mafia boss. That man is a disguised Chen Zhen, who intends to infiltrate the mob when they form an alliance with the Japanese. Disguising himself as a caped fighter by night, Chen intends to take out everyone involved as well as get his hands on an assassination list prepared by the Japanese.",48398.0,105.0,"Donnie Yen","Shu Qi","Yasuaki Kurata","Shawn Yue","Anthony Wong","Andrew Lau","","",""
47508,"The Wizard of Oz",False,0,"en",0.0,"1925-01-01","Toymaker tells a bizarre story about how the Land of Oz was ruled by Prince Kynd, but he was overthrown by Prime Minister Kruel. Dorothy learns from Aunt Em that fat, cruel Uncle Henry is not her uncle, and gives her a note due on her eighteenth birthday, which reveals she is actually Princess Dorothea of Oz, and is supposed to marry Prince Kynd. She, Uncle Henry , and two farmhands are swept to Oz by a tornado. Snowball, a black farmhand soon joins them after a lightning bolt chases him into the sky. They land in Oz, where the farmhands try to avoid capture. Semon becomes a scarecrow, Hardy briefly disguises himself as a Tin Woodman, and Snowball is given a Lion suit by the Wizard, which he uses to scare the Pumperdink guards. Written by Scott Hutchins",0.0,81.0,"Dorothy Dwan","Mary Carr","Charles Murray","Oliver Hardy","Larry Semon","Larry Semon","","",""
