"id","titulo","adulto","orcamento","idioma_original","popularidade","data_de_estreia","resumo","receita","duracao","ator_1","ator_2","ator_3","ator_4","ator_5","dirigido_por","escrito_por_1","escrito_por_2","historia_original"
27645,"200 Motels",False,679000,"en",2.0,"1971-11-10","""Touring makes you crazy,"" Frank Zappa says, explaining that the idea for this film came to him while the Mothers of Invention were touring. The story, interspersed with performances by the Mothers and the Royal Symphony Orchestra, is a tale of life on the road. The band members' main concerns are the search for groupies and the desire to get paid.",0.0,98.0,"The Mothers of Invention","Ringo Starr","Theodore Bikel","Keith Moon","Frank Zappa","Tony Palmer","Frank Zappa","",""
25645,"Wing Chun",False,0,"cn",3.0,"1994-03-24","Martial arts expert Wing Chun battles bandits in this magical film that provides as many laughs as it does wallops. Besides horse thieves, Wing Chun must deal with the men around her who simply can't handle a strong, independent woman. Ultimately, she must dish out ""lessons"" again and again and again until the respect for her remarkable skills is finally won.",0.0,93.0,"Michelle Yeoh","Donnie Yen","Waise Lee","Kingdom Yuen","Catherine Hung Yan","Yuen Woo-ping","","",""
42754,"Three Can Play That Game",False,1000000,"en",0.0,"2007-01-01","Shanté Smith has moved to Atlanta where she's the Love Doctor, helping women get their men to the altar. Tiffany calls her after she catches her boyfriend, Byron, in a clinch with his boss, Carla, just after he wins a competition similar to ""The Apprentice."" Shanté initiates a five-step program for Tiffany while Byron seeks advice from his best friend, Gizzard. The five steps include her meeting his family and her offering and withholding sex; Byron and Gizzard respond with their own strategies. Then, Bryon consults Shanté: has the Love Doctor switched sides? And, what happens if Byron finds out that Tiffany's playing games? Can true love run without a play book?",0.0,87.0,"Vivica A. Fox","Jason George","Jazmin Lewis","Tony Rock","","Samad Davis","","",""
100791,"That still Karloson!",False,4000000,"ru",1.0,"2012-03-15","The hero of Mikhail Galustyan, known in our world as KarlOson, lives in a magical and colorful world of metrics - chubby flying big-ear humanoids one meter tall, whose mission - to help kids. Metrics can show themselves to children, but are forced to carefully hide the fact of their existence from boring adults.",9938268.0,80.0,"Mikhail Galustyan","Igor Vernik","Mariya Semkina","Nonna Grishaeva","Andrey Fedortsov","Sarik Andreasyan","","",""
4485,"Diva",False,0,"fr",4.0,"1981-03-11","Jules, a young Parisian postman, secretly records a concert performance given by the opera singer Cynthia Hawkins, whom he idolises. The following day, Jules runs into a woman who is being pursued by armed thugs. Before she is killed, the woman slips an audio cassette into his mail bag...",0.0,117.0,"Frédéric Andréi","Richard Bohringer","Roland Bertin","Wilhelmenia Fernandez","Thuy An Luu","Jean-Jacques Beineix","Jean Van Hamme","Jean-Jacques Beineix",""
275269,"Wazir",False,5200000,"hi",6.0,"2016-01-07","'Wazir' is a tale of two unlikely friends, a wheelchair-bound chess grandmaster and a brave ATS officer. Brought together by grief and a strange twist of fate, the two men decide to help each other win the biggest games of their lives. But there's a mysterious, dangerous opponent lurking in the shadows, who is all set to checkmate them.",9200000.0,102.0,"Amitabh Bachchan","Farhan Akhtar","Aditi Rao Hydari","John Abraham","Neil Nitin Mukesh","Bejoy Nambiar","Suketu Mehta","Vikram Chandra",""
124409,"Expect No Mercy",False,0,"en",1.0,"1995-02-28","Federal Service Agent Justin Vanier has been assigned to infiltrate the mysterious Virtual Arts Academy in search of Eric, a fellow agent. In this high-tech facility, the maniacal leader Warbeck is training assassins to become even more efficient killing machines using virtual reality. Penetrating the organization as a new recruit, Justin finds Eric, and together with the idealistic Vicki must bring down Warbeck before he succeeds with his deadly plans",0.0,91.0,"Billy Blanks","Jalal Merhi","Wolf Larson","Laurie Holden","Anthony De Longis","Zale Dalen","","",""
159092,"Hell Baby",False,2500000,"en",8.0,"2013-09-06","After she and her husband move into a haunted house, a woman gives birth to a demonic infant that wreaks havoc.",0.0,98.0,"Rob Corddry","Leslie Bibb","Keegan-Michael Key","Paul Scheer","Rob Huebel","Thomas Lennon","Thomas Lennon","Ben Garant",""
38579,"Marmaduke",False,50000000,"en",22.0,"2010-06-04","When Phil and Debbie Winslow relocate from their native Kansas to the sunny climes of Orange County, their big-hearted, havoc-wreaking Great Dane gets a taste of the dog's life, California-style.",83761844.0,87.0,"Owen Wilson","Emma Stone","George Lopez","Christopher Mintz-Plasse","Steve Coogan","Tom Dey","","",""
159024,"Ass Backwards",False,3000000,"en",7.0,"2013-01-21","Two best friends (Kate and Chloe) embark on a cross country trip back to their hometown to attempt to win a pageant that eluded them as children.",0.0,90.0,"June Diane Raphael","Casey Wilson","Vincent D'Onofrio","Alicia Silverstone","Jon Cryer","Chris Nelson","","",""
98439,"Thou Shalt Laugh 2 - The Deuce",False,0,"en",0.0,"2007-11-07","Hot on the heels of the hit DVD Thou Shalt Laugh comes the newest and funniest of this great new series, Thou Shalt Laugh The Deuce. Brought to you by the producers of the Blue Collar Comedy Tour and hosted by five time Emmy Award winning comedian Tim Conway, TSL the Deuce is 90 minutes of fun for the entire family!",0.0,90.0,"Tim Conway","Amanda Cook","Vernard 'Bone' Hampton","Victoria Jackson","Taylor Mason","","","",""
15135,"Feast III: The Happy Finish",False,0,"en",10.0,"2009-02-17","The survivors are saved by the mysterious prophet Shot Bus Gus, who seemingly has the ability to control the beasts. He leads them into the sewers as they travel to the big city. Along the way they get help from karate expert Jean-Claude Seagal and learn that the beasts originate from a place called The Hive. Armed with this knowledge, they decide to fight back and destroy the beasts.",0.0,79.0,"Jenny Wade","Martin Klebba","Carl Anthony Payne II","Juan Longoria García","Diane Ayala Goldner","John Gulager","","",""
286709,"Revenge of the Green Dragons",False,5000000,"en",5.0,"2014-03-15","A true immigrant story set against the vibrant backdrop of Flushing, N.Y. in the 1980s and 1990s.",0.0,94.0,"Justin Chon","Kevin Wu","Harry Shum Jr.","Ray Liotta","Jin Au-Yeung","Andrew Lau","","",""
38243,"Fatty Finn",False,0,"en",0.0,"1980-12-18","The time is the 1930's. Australia like the rest of the world is in the grip of depression. For Aussie's one man lifted their spirits, Don Bradman. Arguably one of the greatest sportsmen of any sport, The Don's cricketing prowess was a ray of sunshine to all Australian, especially to one Hubert ""Fatty"" Finn. He had a dream, to own a crystal set ( very early radio receiver) so as to listen to Bradman flay the Pom's ( English) in the upcoming Ashes Test match. However that took money to buy and times were hard. Fatty uses his enterprise to raise money and promptly loses it as misfortune strikes time and again. Then of course his arch rival Bruiser Murphy is also plotting Fatty's downfall. If he can only win the goat race again he will have enough to pay for the crystal set; or will Bruiser Murphy gazump him? With his band of friends plus Trumper the frog and Hector the goat Fatty sets out to win the day. Hurray for Fatty Finn. Oh yes and Bradman made a record score in the test.",0.0,91.0,"Ben Oxenbould","Rebecca Rigg","Jeremy Larsson","Martin Lewis","Hugo Grieve","Maurice Murphy","","",""
19670,"Golmaal",False,0,"hi",3.0,"2006-07-14","Gopal, Lucky, Madhav and Laxman - four guys bound together by their child-like notoriety, aimlessness and petty business of conning people for fun and money. Laxman is an intelligent student who is not allowed to pass by his mischievous band of friends Gopal, Madhav and mute Lucky. This is because all four friends use his hostel room to conduct their activities. He is peer-pressured into running a series of scams in order to earn himself and his friends some money. Once thrown out of college bag-n-baggage, the naughty foursome finds refuge in the bungalow of a blind couple as their grandson. A cat mouse game unfolds as Laxman's body and Gopal's voice makes for Sameer (The grandson from US).",0.0,140.0,"Ajay Devgn","Tusshar Kapoor","Arshad Warsi","Sharman Joshi","Paresh Rawal","Rohit Shetty","","",""
141267,"Johan Falk: Kodnamn Lisa",False,0,"sv",2.0,"2013-03-15","Five men break into Frank Wagner's apartment. Frank is able to escape and seeks out the help of Johan Falk. Has someone leaked that Frank is working with the police? Frank and John do not know who knows what and who they can trust.",0.0,106.0,"Jakob Eklund","Joel Kinnaman","Ruth Vega Fernandez","Jens Hultén","Mikael Tornving","Charlotte Brandström","","",""
1639,"Speed 2: Cruise Control",False,160000000,"en",20.0,"1997-06-13","Sandra Bullock and Jason Patric star as a young couple whose dream cruise turns to terror when a lunatic computer genius (Willem Dafoe) sets a new course for destruction.",164508066.0,121.0,"Sandra Bullock","Jason Patric","Willem Dafoe","Temuera Morrison","Mike Hagerty","Jan de Bont","Jeff Nathanson","Randall McCormick",""
13341,"Bad News Bears",False,30000000,"en",8.0,"2005-07-22","Morris Buttermaker is a burned-out minor league baseball player who loves to drink and can't keep his hands to himself. His long-suffering lawyer arranges for him to manage a local Little League team, and Buttermaker soon finds himself the head of a rag-tag group of misfit players. Through unconventional team-building exercises and his offbeat coaching style, Buttermaker helps his hapless Bears prepare to meet their rivals, the Yankees.",34252847.0,113.0,"Billy Bob Thornton","Ken Medlock","Aman Johal","Greg Kinnear","Marcia Gay Harden","Richard Linklater","Bill Lancaster","Glenn Ficarra",""
79896,"The Revenant",False,0,"en",14.0,"2009-08-16","A horror movie/buddy comedy about Joey and his undead friend Bart who comes back from the dead as a revenant: an articulate zombie that needs to drink blood to arrest the decomposition of his body.",0.0,110.0,"Chris Wylde","David Anders","Louise Griffiths","Jacy King","Eric Payne","D. Kerry Prior ","","",""
172469,"Love & Air Sex",False,0,"en",2.0,"2013-10-08","When brokenhearted Stan flies to Austin for the weekend in hopes of ""accidentally"" running into his ex-girlfriend Cathy, he arrives to find their best friends Jeff and Kara in the middle of their own vicious breakup. Before too long, battle lines are drawn – and with the Air Sex World Championships in town, anything can go down.",0.0,92.0,"Ashley Bell","Zach Cregger","Sara Paxton","Michael Stahl-David","Addison Timlin","Bryan Poyser","","",""
60747,"Red Dawn",False,65000000,"en",10.0,"2012-11-21","A city in Washington state awakens to the surreal sight of foreign paratroopers dropping from the sky - shockingly, the U.S. has been invaded and their hometown is the initial target. Quickly and without warning, the citizens find themselves prisoners and their town under enemy occupation. Determined to fight back, a group of young patriots seek refuge in the surrounding woods, training and reorganizing themselves into a guerrilla group of fighters. Taking inspiration from their high school mascot, they call themselves the Wolverines, banding together to protect one another, liberate their town from its captors, and take back their freedom.",44806783.0,93.0,"Chris Hemsworth","Josh Hutcherson","Isabel Lucas","Adrianne Palicki","Jeffrey Dean Morgan","Dan Bradley","Carl Ellsworth","Jeremy Passmore",""
118293,"The Suicide Shop",False,0,"fr",10.0,"2012-09-26","A city where suicide is the only growing business. A shop where you can get everything to cater this urge. In the hand of one family for centuries.. till they get a happy baby. And he has to power to make all around him happy as well.",0.0,80.0,"Bernard Alane","Isabella Spade","Kacey Mottet Klein","Isabelle Giami","Laurent Gendron","Patrice Leconte","","",""
31606,"The Package",False,0,"en",6.0,"1989-08-25","Experienced Green Beret sergeant Johnny Gallagher is escorting a prisoner, Airborne Ranger Thomas Boyette, back to the US, but Boyette escapes and Gallagher must risk life and limb to catch him.",0.0,108.0,"Gene Hackman","Joanna Cassidy","Tommy Lee Jones","John Heard","Dennis Franz","Andrew Davis","","",""
